Transaction_ID,Transaction_Date,Customer_ID,Product_Name,Quantity,Price,Payment_Method,Transaction_Status,High Value Transaction,Repeating Customer,Customer Total Spend,Average Order Value,Purchase Frequency,LastPurchase,Purchase Recency,Category Diversity,High/Low Value Customers,Most Revenue Segment,Repeating Behavior Pattern
T0251,2023-04-17,C3631,Headphones,212.0,873.7449157057446,creditcard,Failed,1,1,5399.685490852251,490.88049916838645,11,2024-11-12,81.0,7,High Value Customer,31818745.053736106,524.8744898897567
T0252,2022-03-01,C4052,Lapt,2.0,162.84533598386884,Credit Card,Completed,0,1,5977.808610643971,426.9863293317122,14,2023-02-26,706.0,7,High Value Customer,31818745.053736106,524.8744898897567
T0253,2024-03-22,C1374,Laptop,9.0,115.6814182877149,Cash,Completed,0,1,6919.575904787188,576.6313253989323,12,2024-03-22,316.0,5,High Value Customer,31818745.053736106,524.8744898897567
T0254,2021-11-14,C2859,Coffee Machine,165.0,115.37062226098816,creditcard,complete,0,1,13279.743901075353,531.1897560430141,25,2024-10-18,106.0,7,High Value Customer,31818745.053736106,524.8744898897567
T0255,2021-01-12,C4435,Lapto,9.0,878.3307368842339,creditcard,Failed,1,1,7659.612514385537,478.72578214909606,16,2024-11-07,86.0,6,High Value Customer,31818745.053736106,524.8744898897567
T0257,,C4274,Coffee Machine,6.0,702.2392204398159,PayPal,complete,1,1,6369.476933012397,579.0433575465815,11,2024-12-17,46.0,5,High Value Customer,31818745.053736106,524.8744898897567
T0259,,C3240,Smartphone,3.0,349.61333461000686,credit card,Pending,0,1,7929.836341881658,609.9874109139737,13,2024-06-09,237.0,6,High Value Customer,31818745.053736106,524.8744898897567
T0260,,C3973,Coffee Machine,383.0,368.4632827483596,credit card,complete,0,1,8025.04309691609,573.2173640654349,14,2024-05-23,254.0,6,High Value Customer,31818745.053736106,524.8744898897567
T0261,,C3973,Smartphone,3.0,728.9493905202994,pay pal,Unknown,1,1,8025.04309691609,573.2173640654349,14,2024-05-23,254.0,6,High Value Customer,31818745.053736106,524.8744898897567
T0263,,C3570,Laptop,952.0,111.49478189634374,PayPal ,Pending,0,1,3446.599977768654,430.82499722108173,8,2024-06-26,220.0,4,High Value Customer,31818745.053736106,524.8744898897567
T0264,,C4190,Coffee Machine,736.0,264.4015529386178,Credit Card,Pending,0,1,13444.75730971205,611.1253322596386,22,2024-06-27,219.0,10,High Value Customer,31818745.053736106,524.8744898897567
T0265,,C2978,Tablet,1.0,167.7074453290045,PayPal ,Completed,0,1,5317.602743119824,531.7602743119824,10,2024-07-30,186.0,3,High Value Customer,31818745.053736106,524.8744898897567
T0266,,C1796,Headphones,3.0,900.3890031564791,Cash,Failed,1,1,8254.464628749429,550.2976419166285,15,2023-02-25,707.0,6,High Value Customer,31818745.053736106,524.8744898897567
T0267,2021-01-18,C4543,Coffee Machine,7.0,699.4001442993365,Cash,complete,1,1,15393.00417316655,615.7201669266619,25,2024-11-15,78.0,9,High Value Customer,31818745.053736106,524.8744898897567
T0268,2023-12-01,C2381,Laptop,7.0,617.8889335532153,PayPal,Failed,1,1,8345.282621575047,521.5801638484404,16,2025-01-22,10.0,7,High Value Customer,31818745.053736106,524.8744898897567
T0269,2024-08-11,C3990,Coffee Machine,8.0,810.4362003026442,credit card,Completed,1,1,5058.074737990605,459.8249761809641,11,2024-08-11,174.0,6,High Value Customer,31818745.053736106,524.8744898897567
T0273,,C1922,Smartphone,611.0,903.9214065342252,creditcard,Completed,1,1,5240.6969725279505,655.0871215659938,8,2022-06-15,962.0,4,High Value Customer,31818745.053736106,524.8744898897567
T0274,2023-02-08,C2934,Coffee Machine,8.0,58.90413474001046,PayPal ,Failed,0,1,5814.2844831682905,528.5713166516628,11,2024-06-30,216.0,5,High Value Customer,31818745.053736106,524.8744898897567
T0275,,C1658,Headphon,853.0,930.5256622385954,PayPal ,Completed,1,1,5659.21397639194,707.4017470489925,8,2022-05-19,989.0,5,High Value Customer,31818745.053736106,524.8744898897567
T0276,,C3811,Coffee Machine,6.0,767.6999149582474,Cash,completed,1,1,5625.980203634749,562.5980203634749,10,2023-09-07,513.0,6,High Value Customer,31818745.053736106,524.8744898897567
T0279,,C294,Tablet,7.0,68.68419953659067,creditcard,Pending,0,1,3350.6159825683017,335.06159825683017,10,2021-01-18,1475.0,7,High Value Customer,31818745.053736106,524.8744898897567
T0283,,C3173,Tabl,5.0,161.87252030619652,creditcard,completed,0,1,4638.744019436831,515.4160021596479,9,2021-12-02,1157.0,5,High Value Customer,31818745.053736106,524.8744898897567
T0284,2022-10-04,C1301,Laptop,222.0,698.6577228569703,Cash,Pending,1,1,9565.64414840978,503.4549551794621,19,2024-09-25,129.0,8,High Value Customer,31818745.053736106,524.8744898897567
T0285,,C2052,Laptop,534.0,266.9206763671368,Credit Card,Failed,0,1,2061.0592302612736,294.4370328944677,7,2025-01-18,14.0,5,High Value Customer,31818745.053736106,524.8744898897567
T0288,,C4094,Tablet,3.0,626.418484441448,pay pal,completed,1,1,7543.3824689211515,471.46140430757197,16,2024-11-21,72.0,7,High Value Customer,31818745.053736106,524.8744898897567
T0290,,C4420,Smartphone,995.0,919.58,credit card,Failed,1,1,6841.63853036279,488.688466454485,14,2024-05-20,257.0,6,High Value Customer,31818745.053736106,524.8744898897567
T0292,2024-08-09,C2928,Laptop,980.0,233.90225085887437,Cash,Pending,0,1,9433.238939890543,554.8964082288555,17,2025-01-21,11.0,6,High Value Customer,31818745.053736106,524.8744898897567
T0293,2024-08-09,C4257,Headphones,1.0,876.3738123089412,creditcard,complete,1,1,6976.254988631859,634.2049989665327,11,2024-11-22,71.0,6,High Value Customer,31818745.053736106,524.8744898897567
T0294,2023-07-24,C1719,Laptop,3.0,581.8841170252601,Credit Card,Completed,1,1,7814.561552300522,601.1201194077324,13,2024-10-27,97.0,8,High Value Customer,31818745.053736106,524.8744898897567
T0295,,C3275,Coffee Machine,7.0,759.6503540450578,Cash,Completed,1,1,11494.097763571344,638.5609868650747,18,2023-06-10,602.0,9,High Value Customer,31818745.053736106,524.8744898897567
T0296,,C1221,Coffee Machine,10.0,189.20013786056305,creditcard,completed,0,1,7062.820408120036,470.85469387466907,15,2024-02-16,351.0,6,High Value Customer,31818745.053736106,524.8744898897567
T0297,,C3928,Laptop,160.0,581.1350897110032,PayPal ,completed,1,1,6170.3187671417745,617.0318767141774,10,2024-03-13,325.0,6,High Value Customer,31818745.053736106,524.8744898897567
T0299,2020-11-26,C1664,Headphones,3.0,132.95090982621306,creditcard,Pending,0,1,5014.413606270413,455.8557823882193,11,2024-06-28,218.0,5,High Value Customer,31818745.053736106,524.8744898897567
T0303,2020-12-28,C4785,Smartphone,1.0,631.3593865496682,credit card,Completed,1,1,4830.43795193876,483.043795193876,10,2024-08-26,159.0,7,High Value Customer,31818745.053736106,524.8744898897567
T0304,2022-04-12,C1803,Laptop,5.0,140.6198774288747,PayPal ,complete,0,1,7320.0908681079945,488.0060578738663,15,2024-11-04,89.0,5,High Value Customer,31818745.053736106,524.8744898897567
T0305,,C1803,Laptop,4.0,682.118431202354,PayPal,Unknown,1,1,7320.0908681079945,488.0060578738663,15,2024-11-04,89.0,5,High Value Customer,31818745.053736106,524.8744898897567
T0306,,C1422,Smartphone,4.0,696.0435462501963,Credit Card,completed,1,1,9889.6964346287,618.1060271642938,16,2022-10-07,848.0,6,High Value Customer,31818745.053736106,524.8744898897567
T0307,,C4222,Headphones,5.0,267.864131326829,Credit Card,Pending,0,1,2385.102342663177,298.1377928328971,8,2023-01-01,762.0,4,High Value Customer,31818745.053736106,524.8744898897567
T0308,,C4265,Tablet,9.0,488.85674886553903,Credit Card,Failed,0,1,7714.769441221715,551.0549600872654,14,2024-09-29,125.0,6,High Value Customer,31818745.053736106,524.8744898897567
T0310,,C656,Headphones,651.0,127.13548116260928,pay pal,Unknown,0,1,5251.231941280308,437.602661773359,12,2021-09-26,1224.0,4,High Value Customer,31818745.053736106,524.8744898897567
T0313,2021-06-30,C654,Coffee Machine,4.0,776.0722527306448,Cash,Failed,1,1,9555.97925770398,562.1164269237636,17,2024-11-26,67.0,5,High Value Customer,31818745.053736106,524.8744898897567
T0314,,C3587,Headphones,4.0,221.08937963114784,Cash,Pending,0,1,9106.70419186618,535.6884818744811,17,2023-12-01,428.0,6,High Value Customer,31818745.053736106,524.8744898897567
T0315,,C842,Table,4.0,421.9271102716973,Credit Card,Completed,0,1,4258.865808937764,473.20731210419603,9,2021-12-14,1145.0,6,High Value Customer,31818745.053736106,524.8744898897567
T0316,,C4410,Headphones,10.0,496.1191465097217,Credit Card,complete,0,1,7706.454809704668,592.8042161311283,13,2023-08-18,533.0,7,High Value Customer,31818745.053736106,524.8744898897567
T0317,2022-09-19,C4635,Smartphone,1.0,983.6168855720676,Credit Card,complete,1,1,13538.12576168672,588.6141635515966,23,2024-11-12,81.0,6,High Value Customer,31818745.053736106,524.8744898897567
T0319,2020-01-14,C3479,Headphones,410.0,424.9231685199768,PayPal ,completed,0,1,5921.862960503658,493.4885800419715,12,2024-09-23,131.0,6,High Value Customer,31818745.053736106,524.8744898897567
T0321,,C694,Laptop,3.0,167.71752532297347,Cash,Completed,0,1,8359.083677277535,557.2722451518356,15,2024-09-09,145.0,6,High Value Customer,31818745.053736106,524.8744898897567
T22566,2024-11-02,C530,Smartphone,365.0,103.82,PayPal,complete,0,1,9495.730595204048,527.5405886224471,18,2024-11-02,91.0,6,High Value Customer,31818745.053736106,524.8744898897567
T0325,,C434,Smartphone,5.0,843.3451132515992,pay pal,Unknown,1,1,8268.020000812252,516.7512500507657,16,2023-12-03,426.0,8,High Value Customer,31818745.053736106,524.8744898897567
T0326,,C4321,Laptop,2.0,488.3079456112222,PayPal,complete,0,1,8735.843047856239,545.9901904910149,16,2022-12-17,777.0,7,High Value Customer,31818745.053736106,524.8744898897567
T0327,,C3474,Tablet,9.0,501.0959461135751,Credit Card,Unknown,1,1,5957.821917616138,496.4851598013449,12,2023-11-13,446.0,7,High Value Customer,31818745.053736106,524.8744898897567
T0328,2024-10-09,C1878,Headphones,989.0,448.0931012413039,Cash,complete,0,1,10206.289232359908,600.3699548447005,17,2024-10-09,115.0,5,High Value Customer,31818745.053736106,524.8744898897567
T0330,,C4439,Coffee Machine,8.0,219.5511312032752,pay pal,Failed,0,1,5370.36029599086,537.0360295990861,10,2023-10-17,473.0,4,High Value Customer,31818745.053736106,524.8744898897567
T0333,2023-12-29,C2256,Laptop,584.0,760.8401091670196,Credit Card,Unknown,1,1,4637.748075979461,579.7185094974326,8,2024-09-13,141.0,4,High Value Customer,31818745.053736106,524.8744898897567
T0334,,C441,Headphones,10.0,316.501724228658,Cash,Unknown,0,1,2775.819260581915,308.42436228687944,9,2024-03-21,317.0,6,High Value Customer,31818745.053736106,524.8744898897567
T0335,,C4468,Headphones,10.0,747.5720153457081,Credit Card,complete,1,1,5738.054144096872,521.6412858269883,11,2025-01-09,23.0,5,High Value Customer,31818745.053736106,524.8744898897567
T0337,2023-03-02,C4233,Tablet,118.0,959.1751724156724,Cash,Completed,1,1,7389.309014671972,434.66523615717483,17,2024-05-24,253.0,5,High Value Customer,31818745.053736106,524.8744898897567
T0338,2023-04-10,C4411,Coffee Machine,10.0,990.5678038370074,Cash,Pending,1,1,8634.530446094273,575.6353630729516,15,2023-04-10,663.0,7,High Value Customer,31818745.053736106,524.8744898897567
T0339,2021-08-03,C3229,Coffee Machine,1.0,369.1381893846831,Cash,completed,0,1,9451.833452012663,590.7395907507914,16,2024-07-19,197.0,7,High Value Customer,31818745.053736106,524.8744898897567
T0340,,C1143,Headphones,10.0,291.502551674003,credit card,complete,0,1,6946.640271433471,434.1650169645919,16,2024-06-09,237.0,6,High Value Customer,31818745.053736106,524.8744898897567
T0341,,C2312,Hea,1.0,894.1726126748041,PayPal,Failed,1,1,6285.472999389206,483.49792302993893,13,2024-02-25,342.0,7,High Value Customer,31818745.053736106,524.8744898897567
T0342,,C910,Smartphone,583.0,479.43,Cash,Failed,0,1,7068.868747523495,543.7591344248842,13,2023-09-27,493.0,5,High Value Customer,31818745.053736106,524.8744898897567
T0344,,C3624,Coffee Machine,239.0,940.4951071672184,PayPal,Unknown,1,1,9956.939893301718,663.7959928867812,15,2024-05-13,264.0,8,High Value Customer,31818745.053736106,524.8744898897567
T0347,,C3956,Smartphone,942.0,251.22913099225,PayPal ,Pending,0,1,12103.753218351252,637.0396430711186,19,2023-05-24,619.0,6,High Value Customer,31818745.053736106,524.8744898897567
T0349,,C967,Coffee Machine,2.0,419.71,Credit Card,completed,0,1,7738.416902807847,595.2628386775267,13,2024-08-20,165.0,4,High Value Customer,31818745.053736106,524.8744898897567
T0352,2022-10-16,C2080,Table,2.0,822.9978026249265,Cash,completed,1,1,4746.246983466623,527.3607759407358,9,2023-04-15,658.0,7,High Value Customer,31818745.053736106,524.8744898897567
T0353,,C048,Laptop,761.0,193.23348897852597,credit card,Completed,0,1,7366.080913499531,566.6216087307331,13,2024-09-16,138.0,5,High Value Customer,31818745.053736106,524.8744898897567
T0355,2021-04-26,C1559,Tablet,5.0,742.8986999123656,PayPal ,Failed,1,1,6184.375048187363,687.1527831319293,9,2024-11-06,87.0,5,High Value Customer,31818745.053736106,524.8744898897567
T0356,,C925,Tablet,7.0,586.2555319763374,pay pal,completed,1,1,6485.646143851327,648.5646143851327,10,,,7,High Value Customer,31818745.053736106,524.8744898897567
T0358,2022-01-26,C215,Headphones,481.0,505.1016560358623,Cash,complete,1,1,9861.855825511191,547.8808791950662,18,2023-12-24,405.0,7,High Value Customer,31818745.053736106,524.8744898897567
T0359,2022-11-29,C3357,Headphones,726.0,243.71280693140815,PayPal ,Pending,0,1,5526.294702977274,552.6294702977274,10,2023-09-24,496.0,5,High Value Customer,31818745.053736106,524.8744898897567
T66876,,C4712,Headphones,5.0,776.5305169596752,PayPal ,Unknown,1,1,10811.466525917494,569.0245539956576,19,2024-04-06,301.0,6,High Value Customer,31818745.053736106,524.8744898897567
T0364,,C2560,Smartphone,9.0,678.48250687209,Cash,completed,1,1,5537.019467149127,615.2243852387919,9,2023-10-30,460.0,5,High Value Customer,31818745.053736106,524.8744898897567
T0365,,C2424,Tablet,10.0,532.0998335433239,PayPal,Pending,1,1,5168.795950567645,516.8795950567645,10,2024-02-18,349.0,4,High Value Customer,31818745.053736106,524.8744898897567
T0368,,C4370,Tabl,830.0,670.97,pay pal,Unknown,1,1,5782.714082898835,642.5237869887594,9,2022-01-02,1126.0,5,High Value Customer,31818745.053736106,524.8744898897567
T0369,,C2751,Coffee Machine,8.0,703.2149971820895,Cash,Failed,1,1,5798.598572055548,579.8598572055548,10,2022-09-14,871.0,4,High Value Customer,31818745.053736106,524.8744898897567
T0371,2021-09-21,C3388,Smartphone,6.0,451.6859029387927,PayPal,Failed,0,1,6062.145379069385,505.17878158911543,12,2021-09-21,1229.0,7,High Value Customer,31818745.053736106,524.8744898897567
T0372,,C1373,Laptop,1.0,450.56055133612153,creditcard,Pending,0,1,5055.293413959019,561.6992682176688,9,2024-06-26,220.0,5,High Value Customer,31818745.053736106,524.8744898897567
T0373,2020-02-07,C1963,Coffee Machine,7.0,505.84,Credit Card,Pending,1,1,6922.51675649167,692.251675649167,10,2024-08-31,154.0,5,High Value Customer,31818745.053736106,524.8744898897567
T0375,2023-10-23,C3066,Laptop,5.0,466.3713116434622,Cash,Completed,0,1,4294.4867818614985,477.1651979846109,9,2023-10-23,467.0,5,High Value Customer,31818745.053736106,524.8744898897567
T0376,,C4647,Headphones,383.0,177.4513240609839,credit card,Pending,0,1,4773.656494017645,397.80470783480376,12,2023-10-24,466.0,4,High Value Customer,31818745.053736106,524.8744898897567
T0377,,C3781,Smartphone,858.0,83.35807128769305,PayPal ,Pending,0,1,9150.163411189938,653.5831007992813,14,2024-12-11,52.0,6,High Value Customer,31818745.053736106,524.8744898897567
T0378,,C1333,Tablet,513.0,653.180363631543,pay pal,complete,1,1,10719.248501715721,564.1709737745117,19,2024-07-16,200.0,6,High Value Customer,31818745.053736106,524.8744898897567
T0379,,C4606,Smartphone,6.0,648.8978229125952,credit card,Failed,1,1,4785.586123842844,531.7317915380938,9,2024-07-31,185.0,5,High Value Customer,31818745.053736106,524.8744898897567
T0381,,C3844,Coffee Machine,8.0,660.9377166513134,Cash,Failed,1,1,4920.559427359725,546.7288252621917,9,2024-05-14,263.0,5,High Value Customer,31818745.053736106,524.8744898897567
T0382,,C3844,Smartphone,635.0,360.7298474210065,Cash,Unknown,0,1,4920.559427359725,546.7288252621917,9,2024-05-14,263.0,5,High Value Customer,31818745.053736106,524.8744898897567
T0383,2020-09-18,C218,Tablet,3.0,111.88623908989376,PayPal ,Completed,0,1,5662.897744589511,471.9081453824592,12,2022-03-04,1065.0,5,High Value Customer,31818745.053736106,524.8744898897567
T0385,2020-02-06,C1925,Headphones,171.0,355.31375075825906,PayPal,Unknown,0,1,5458.566602694367,496.23332751766975,11,2020-06-17,1690.0,5,High Value Customer,31818745.053736106,524.8744898897567
T0386,2023-04-13,C3257,Smartphone,10.0,587.7645737338092,PayPal ,complete,1,1,7231.910007897427,482.12733385982847,15,2024-01-07,391.0,7,High Value Customer,31818745.053736106,524.8744898897567
T0387,,C2676,Laptop,317.0,522.2548427811477,creditcard,Pending,1,1,12137.465287914665,606.8732643957333,20,2024-07-31,185.0,5,High Value Customer,31818745.053736106,524.8744898897567
T0390,,C1247,Headphones,5.0,100.57715998417416,credit card,complete,0,1,5800.102945349159,446.1617650268584,13,2025-01-31,1.0,6,High Value Customer,31818745.053736106,524.8744898897567
T0393,,C1948,Headphon,953.0,477.4809381222137,Cash,completed,0,1,9610.350556670397,565.3147386276704,17,2022-12-21,773.0,6,High Value Customer,31818745.053736106,524.8744898897567
T0394,2023-09-19,C2968,Tablet,266.0,444.1461383852306,PayPal,Unknown,0,1,8967.31813182569,527.4893018720994,17,2024-07-16,200.0,5,High Value Customer,31818745.053736106,524.8744898897567
T0395,,C4267,Tablet,9.0,897.0577631812591,Credit Card,Pending,1,1,5110.733053368761,365.0523609549115,14,2023-05-09,634.0,8,High Value Customer,31818745.053736106,524.8744898897567
T0397,2021-08-30,C4267,Smartphone,3.0,133.16475959035165,PayPal ,Completed,0,1,5110.733053368761,365.0523609549115,14,2023-05-09,634.0,8,High Value Customer,31818745.053736106,524.8744898897567
T0398,,C1737,Tablet,9.0,911.54,Cash,completed,1,1,8598.426486064332,505.7897932979019,17,2024-07-05,211.0,7,High Value Customer,31818745.053736106,524.8744898897567
T0399,,C3132,Laptop,9.0,299.14,creditcard,completed,0,1,4419.507159123856,315.6790827945611,14,2024-11-30,63.0,6,High Value Customer,31818745.053736106,524.8744898897567
T0404,,C1601,Tablet,528.0,61.27580531450453,PayPal,Pending,0,1,8302.742044278522,754.7947312980475,11,,,5,High Value Customer,31818745.053736106,524.8744898897567
T0406,,C2117,Coffee Machine,340.0,641.6205491180871,credit card,completed,1,1,6842.046870691698,570.1705725576415,12,2024-11-21,72.0,6,High Value Customer,31818745.053736106,524.8744898897567
