Customer_ID,Transaction_ID,High Value Transaction,Repeating Customer,Customer Total Spend,Average Order Value,Purchase Frequency,Purchase Recency,Category Diversity,High/Low Value Customers,Most Revenue Segment,Repeating Behavior Pattern
C2676,T0387,1,1,12137.465287914665,606.8732643957333,20,185.0,5,High Value Customer,31818745.053736106,524.8744898897567
C1247,T0390,0,1,5800.102945349159,446.1617650268584,13,1.0,6,High Value Customer,31818745.053736106,524.8744898897567
C1948,T0393,0,1,9610.350556670397,565.3147386276704,17,773.0,6,High Value Customer,31818745.053736106,524.8744898897567
C2968,T0394,0,1,8967.31813182569,527.4893018720994,17,200.0,5,High Value Customer,31818745.053736106,524.8744898897567
C4267,T0395,1,1,5110.733053368761,365.0523609549115,14,634.0,8,High Value Customer,31818745.053736106,524.8744898897567
C4267,T0397,0,1,5110.733053368761,365.0523609549115,14,634.0,8,High Value Customer,31818745.053736106,524.8744898897567
C1737,T0398,1,1,8598.426486064332,505.7897932979019,17,211.0,7,High Value Customer,31818745.053736106,524.8744898897567
C3132,T0399,0,1,4419.507159123856,315.6790827945611,14,63.0,6,High Value Customer,31818745.053736106,524.8744898897567
C1601,T0404,0,1,8302.742044278522,754.7947312980475,11,,5,High Value Customer,31818745.053736106,524.8744898897567
C2117,T0406,1,1,6842.046870691698,570.1705725576415,12,72.0,6,High Value Customer,31818745.053736106,524.8744898897567
C2883,T0407,1,1,7883.969707998684,525.5979805332456,15,15.0,5,High Value Customer,31818745.053736106,524.8744898897567
C3422,T0409,0,1,4045.7615935411586,449.52906594901765,9,584.0,6,High Value Customer,31818745.053736106,524.8744898897567
C842,T0411,0,1,4258.865808937764,473.20731210419603,9,1145.0,6,High Value Customer,31818745.053736106,524.8744898897567
C946,T0413,1,1,3008.188666220544,429.74123803150627,7,182.0,4,High Value Customer,31818745.053736106,524.8744898897567
C424,T0414,1,1,8505.748964585095,567.0499309723397,15,1439.0,8,High Value Customer,31818745.053736106,524.8744898897567
C3427,T0415,1,1,7953.513535401801,568.1081096715573,14,74.0,7,High Value Customer,31818745.053736106,524.8744898897567
C3776,T0417,0,1,5541.378765131641,503.76170592105825,11,917.0,6,High Value Customer,31818745.053736106,524.8744898897567
C426,T0418,1,1,8130.933008539986,580.7809291814276,14,356.0,6,High Value Customer,31818745.053736106,524.8744898897567
C898,T0423,1,1,7811.786141245825,600.9066262496789,13,614.0,5,High Value Customer,31818745.053736106,524.8744898897567
C559,T0425,1,1,6069.373652447291,505.7811377039409,12,417.0,5,High Value Customer,31818745.053736106,524.8744898897567
C2158,T0427,1,1,7346.225990358182,524.7304278827272,14,355.0,6,High Value Customer,31818745.053736106,524.8744898897567
C2950,T0428,0,1,5955.153490120364,496.2627908433637,12,73.0,6,High Value Customer,31818745.053736106,524.8744898897567
C3847,T0429,0,1,11139.402621382755,556.9701310691378,20,161.0,7,High Value Customer,31818745.053736106,524.8744898897567
C2109,T0430,1,1,5624.5190579075825,624.9465619897314,9,1227.0,5,High Value Customer,31818745.053736106,524.8744898897567
C1515,T0431,1,1,6213.420686406252,517.785057200521,12,55.0,7,High Value Customer,31818745.053736106,524.8744898897567
C1006,T0432,1,1,6968.574251639357,580.7145209699464,12,107.0,7,High Value Customer,31818745.053736106,524.8744898897567
C4958,T0434,1,1,6478.599954559879,539.8833295466566,12,172.0,4,High Value Customer,31818745.053736106,524.8744898897567
C4213,T0437,0,1,4644.773895527717,422.25217232070156,11,1083.0,5,High Value Customer,31818745.053736106,524.8744898897567
C3755,T0439,1,1,8621.763836170005,478.9868797872225,18,337.0,7,High Value Customer,31818745.053736106,524.8744898897567
C1822,T0441,0,1,6125.367642611937,556.8516038738125,11,1.0,4,High Value Customer,31818745.053736106,524.8744898897567
C985,T0442,0,1,6302.762136636578,525.2301780530482,12,,5,High Value Customer,31818745.053736106,524.8744898897567
C1659,T0443,0,1,8902.023895881977,468.5275734674725,19,280.0,7,High Value Customer,31818745.053736106,524.8744898897567
C1659,T0444,1,1,8902.023895881977,468.5275734674725,19,280.0,7,High Value Customer,31818745.053736106,524.8744898897567
C2279,T0445,1,1,4561.439308762364,651.634186966052,7,1690.0,4,High Value Customer,31818745.053736106,524.8744898897567
C2425,T0446,0,1,5432.170374387698,388.01216959912125,14,288.0,8,High Value Customer,31818745.053736106,524.8744898897567
C4227,T0448,1,1,5646.202896210656,513.291172382787,11,232.0,5,High Value Customer,31818745.053736106,524.8744898897567
C1428,T0449,1,1,6437.946846153566,585.2678951048697,11,289.0,5,High Value Customer,31818745.053736106,524.8744898897567
C3201,T0451,1,1,5701.671683327817,518.3337893934379,11,139.0,7,High Value Customer,31818745.053736106,524.8744898897567
C1047,T0452,0,1,4842.490936254095,372.4993027887765,13,604.0,4,High Value Customer,31818745.053736106,524.8744898897567
C3641,T0453,1,1,4350.34280460462,435.034280460462,10,1145.0,6,High Value Customer,31818745.053736106,524.8744898897567
C799,T0455,0,1,7304.9869765619505,456.5616860351219,16,386.0,7,High Value Customer,31818745.053736106,524.8744898897567
C1485,T0459,1,1,5186.931614381689,576.3257349312987,9,705.0,4,High Value Customer,31818745.053736106,524.8744898897567
C3169,T0460,0,1,3400.4980866431633,425.0622608303954,8,1151.0,6,High Value Customer,31818745.053736106,524.8744898897567
C762,T0462,0,1,9721.92523660495,511.6802756107868,19,99.0,6,High Value Customer,31818745.053736106,524.8744898897567
C1343,T0464,1,1,6933.521352477102,577.7934460397585,12,84.0,6,High Value Customer,31818745.053736106,524.8744898897567
C4371,T0465,0,1,11550.54127470155,577.5270637350775,20,452.0,7,High Value Customer,31818745.053736106,524.8744898897567
C2554,T0466,1,1,6599.081754536859,659.9081754536859,10,206.0,7,High Value Customer,31818745.053736106,524.8744898897567
C2171,T0468,1,1,5588.279840956523,465.6899867463769,12,329.0,5,High Value Customer,31818745.053736106,524.8744898897567
C3037,T0473,1,1,4609.919817273155,576.2399771591444,8,738.0,4,High Value Customer,31818745.053736106,524.8744898897567
C1854,T0474,1,1,5403.779190171068,540.3779190171068,10,503.0,5,High Value Customer,31818745.053736106,524.8744898897567
C3914,T0475,0,1,6770.880406976542,483.63431478403874,14,80.0,5,High Value Customer,31818745.053736106,524.8744898897567
C1790,T0476,0,1,7186.966746733109,552.8435959025469,13,99.0,5,High Value Customer,31818745.053736106,524.8744898897567
C4896,T0478,0,1,8078.53328400118,504.90833025007373,16,220.0,9,High Value Customer,31818745.053736106,524.8744898897567
C1634,T0479,0,1,7512.0705958746275,441.88650563968395,17,214.0,6,High Value Customer,31818745.053736106,524.8744898897567
C1831,T0480,1,1,4621.660803271181,577.7076004088976,8,,3,High Value Customer,31818745.053736106,524.8744898897567
C1831,T0481,1,1,4621.660803271181,577.7076004088976,8,,3,High Value Customer,31818745.053736106,524.8744898897567
C708,T0482,1,1,7506.510427983791,682.4100389076174,11,488.0,5,High Value Customer,31818745.053736106,524.8744898897567
C2222,T0483,1,1,4990.345527660803,383.8727328969848,13,81.0,6,High Value Customer,31818745.053736106,524.8744898897567
C2222,T0484,0,1,4990.345527660803,383.8727328969848,13,81.0,6,High Value Customer,31818745.053736106,524.8744898897567
C4043,T0485,0,1,8732.31250983993,513.66544175529,17,488.0,6,High Value Customer,31818745.053736106,524.8744898897567
C1245,T0486,1,1,6850.845463261536,380.602525736752,18,30.0,6,High Value Customer,31818745.053736106,524.8744898897567
C4096,T0488,0,1,4429.1125292159395,492.12361435732663,9,920.0,5,High Value Customer,31818745.053736106,524.8744898897567
C1507,T0489,1,1,6083.991050147304,506.999254178942,12,241.0,5,High Value Customer,31818745.053736106,524.8744898897567
C4199,T0491,0,1,5144.987460570143,428.74895504751197,12,903.0,7,High Value Customer,31818745.053736106,524.8744898897567
C3936,T0492,1,1,6122.574738872798,556.5977035338907,11,40.0,6,High Value Customer,31818745.053736106,524.8744898897567
C1760,T0493,1,1,5343.049840569894,485.73180368817214,11,64.0,4,High Value Customer,31818745.053736106,524.8744898897567
C3530,T0496,1,1,6524.208157692925,501.86216597637883,13,1386.0,7,High Value Customer,31818745.053736106,524.8744898897567
C3523,T0497,1,1,7455.462947917757,497.03086319451717,15,36.0,6,High Value Customer,31818745.053736106,524.8744898897567
C4250,T0498,0,1,11041.656455413304,690.1035284633315,16,101.0,9,High Value Customer,31818745.053736106,524.8744898897567
C613,T0499,0,1,5481.998928672072,498.36353897018836,11,240.0,6,High Value Customer,31818745.053736106,524.8744898897567
C2874,T0501,1,1,4832.772495527536,402.73104129396137,12,1101.0,6,High Value Customer,31818745.053736106,524.8744898897567
C4591,T0507,1,1,8502.524245578965,531.4077653486853,16,43.0,5,High Value Customer,31818745.053736106,524.8744898897567
C1117,T0509,1,1,10505.54547023259,583.6414150129217,18,314.0,7,High Value Customer,31818745.053736106,524.8744898897567
C919,T0513,0,1,5234.638174596912,523.4638174596912,10,480.0,4,High Value Customer,31818745.053736106,524.8744898897567
C4635,T0515,1,1,13538.12576168672,588.6141635515966,23,81.0,6,High Value Customer,31818745.053736106,524.8744898897567
C2937,T0516,1,1,3553.609386011987,394.8454873346652,9,298.0,4,High Value Customer,31818745.053736106,524.8744898897567
C2709,T0517,0,1,6451.944397908964,586.5403998099058,11,281.0,5,High Value Customer,31818745.053736106,524.8744898897567
C3217,T0519,1,1,4329.292910345658,481.032545593962,9,24.0,5,High Value Customer,31818745.053736106,524.8744898897567
C3992,T0520,0,1,3550.225656065976,394.469517340664,9,1216.0,4,High Value Customer,31818745.053736106,524.8744898897567
C745,T0521,0,1,7407.3225866891935,529.0944704777995,14,77.0,5,High Value Customer,31818745.053736106,524.8744898897567
C063,T0523,0,1,6288.979623896099,524.081635324675,12,73.0,6,High Value Customer,31818745.053736106,524.8744898897567
C2023,T0524,1,1,15474.273690104968,573.1212477816655,27,18.0,7,High Value Customer,31818745.053736106,524.8744898897567
C3889,T0526,1,1,6093.185510226918,553.9259554751744,11,52.0,5,High Value Customer,31818745.053736106,524.8744898897567
C4693,T0527,0,1,8898.213029631617,593.2142019754411,15,1045.0,4,High Value Customer,31818745.053736106,524.8744898897567
C965,T0529,1,1,6991.019020178597,537.770693859892,13,168.0,4,High Value Customer,31818745.053736106,524.8744898897567
C2610,T0530,1,1,8089.109895715667,539.2739930477112,15,462.0,7,High Value Customer,31818745.053736106,524.8744898897567
C979,T0532,0,1,6481.546389778956,498.58049152145816,13,225.0,5,High Value Customer,31818745.053736106,524.8744898897567
C4345,T0533,0,1,4512.3881140203475,410.21710127457703,11,24.0,5,High Value Customer,31818745.053736106,524.8744898897567
C2446,T0534,0,1,5574.482480833542,506.77113462123106,11,36.0,7,High Value Customer,31818745.053736106,524.8744898897567
C1538,T0535,0,1,8743.06424048834,485.7257911382411,18,85.0,5,High Value Customer,31818745.053736106,524.8744898897567
C193,T0536,0,1,5666.7969710208845,566.6796971020884,10,362.0,5,High Value Customer,31818745.053736106,524.8744898897567
C1270,T0537,1,1,6019.580314814177,463.0446396010905,13,784.0,6,High Value Customer,31818745.053736106,524.8744898897567
C3488,T0540,1,1,7393.511122901352,616.125926908446,12,66.0,5,High Value Customer,31818745.053736106,524.8744898897567
C2130,T0542,1,1,8610.654202414778,615.0467287439127,14,288.0,6,High Value Customer,31818745.053736106,524.8744898897567
C3429,T0543,0,1,2986.5598522336945,298.65598522336944,10,625.0,7,High Value Customer,31818745.053736106,524.8744898897567
C4373,T0544,0,1,8565.780502885682,503.8694413462166,17,170.0,6,High Value Customer,31818745.053736106,524.8744898897567
C2184,T0545,0,1,7848.238910499205,523.2159273666136,15,551.0,7,High Value Customer,31818745.053736106,524.8744898897567
C3269,T0546,0,1,10344.237219114486,608.4845423008521,17,31.0,6,High Value Customer,31818745.053736106,524.8744898897567
C1632,T0547,0,1,4539.591725959168,378.29931049659734,12,548.0,5,High Value Customer,31818745.053736106,524.8744898897567
C3568,T0548,0,1,3227.784809135864,461.11211559083773,7,380.0,4,High Value Customer,31818745.053736106,524.8744898897567
C2452,T0549,0,1,7254.697927473233,381.8262067091175,19,712.0,8,High Value Customer,31818745.053736106,524.8744898897567
C2452,T0550,0,1,7254.697927473233,381.8262067091175,19,712.0,8,High Value Customer,31818745.053736106,524.8744898897567
C1351,T0551,1,1,4393.960095912776,488.21778843475283,9,104.0,4,High Value Customer,31818745.053736106,524.8744898897567
C168,T0555,0,1,6815.888432934925,524.2991102257635,13,366.0,7,High Value Customer,31818745.053736106,524.8744898897567
C419,T0557,1,1,7659.5557805768485,510.63705203845655,15,563.0,5,High Value Customer,31818745.053736106,524.8744898897567
C3672,T0560,0,1,4836.425566622211,537.380618513579,9,199.0,6,High Value Customer,31818745.053736106,524.8744898897567
C1014,T0561,0,1,8088.28120401979,622.1754772322915,13,730.0,5,High Value Customer,31818745.053736106,524.8744898897567
C4611,T0562,0,1,6070.708816398752,505.89240136656264,12,105.0,6,High Value Customer,31818745.053736106,524.8744898897567
C4369,T0563,0,1,5126.858081561853,512.6858081561853,10,417.0,5,High Value Customer,31818745.053736106,524.8744898897567
C577,T0565,1,1,5454.48469461187,495.86224496471544,11,370.0,3,High Value Customer,31818745.053736106,524.8744898897567
C2090,T0568,1,1,7221.539888442615,481.435992562841,15,17.0,4,High Value Customer,31818745.053736106,524.8744898897567
C3260,T0571,1,1,8392.776043718513,645.5981572091164,13,495.0,5,High Value Customer,31818745.053736106,524.8744898897567
C2175,T0572,0,1,6745.326814032404,518.871293387108,13,713.0,8,High Value Customer,31818745.053736106,524.8744898897567
C473,T0573,0,1,6680.5047386850565,477.1789099060755,14,553.0,6,High Value Customer,31818745.053736106,524.8744898897567
C672,T0574,1,1,5857.021417584103,488.0851181320086,12,143.0,5,High Value Customer,31818745.053736106,524.8744898897567
C3653,T0576,0,1,5973.101843990866,597.3101843990866,10,909.0,6,High Value Customer,31818745.053736106,524.8744898897567
C3653,T0577,0,1,5973.101843990866,597.3101843990866,10,909.0,6,High Value Customer,31818745.053736106,524.8744898897567
C1265,T0578,1,1,7393.882216813304,492.9254811208869,15,124.0,6,High Value Customer,31818745.053736106,524.8744898897567
C747,T0580,1,1,7359.335703469332,525.6668359620951,14,478.0,8,High Value Customer,31818745.053736106,524.8744898897567
C1054,T0582,1,1,8059.190299032485,575.6564499308918,14,1321.0,5,High Value Customer,31818745.053736106,524.8744898897567
C3821,T0583,1,1,5896.721654598108,589.6721654598108,10,209.0,5,High Value Customer,31818745.053736106,524.8744898897567
C4690,T0587,1,1,7351.171493097761,525.0836780784115,14,90.0,5,High Value Customer,31818745.053736106,524.8744898897567
C584,T0588,1,1,3450.079841586603,431.25998019832537,8,1349.0,5,High Value Customer,31818745.053736106,524.8744898897567
C307,T0589,1,1,6617.643242111624,551.4702701759687,12,152.0,5,High Value Customer,31818745.053736106,524.8744898897567
C4525,T0591,1,1,3992.345452243408,499.043181530426,8,657.0,4,High Value Customer,31818745.053736106,524.8744898897567
C1265,T0593,0,1,7393.882216813304,492.9254811208869,15,124.0,6,High Value Customer,31818745.053736106,524.8744898897567
C2206,T0594,1,1,6675.357271694611,417.2098294809132,16,179.0,6,High Value Customer,31818745.053736106,524.8744898897567
C4981,T0596,1,1,5402.223496285759,675.2779370357199,8,86.0,4,High Value Customer,31818745.053736106,524.8744898897567
C3212,T0598,0,1,7763.631633713376,517.5754422475584,15,80.0,6,High Value Customer,31818745.053736106,524.8744898897567
C4698,T0601,0,1,6480.53281642723,589.13934694793,11,624.0,5,High Value Customer,31818745.053736106,524.8744898897567
C3635,T0604,1,1,10186.32343212926,599.1954960076035,17,5.0,9,High Value Customer,31818745.053736106,524.8744898897567
C3993,T0609,1,1,3859.032352353066,551.290336050438,7,817.0,4,High Value Customer,31818745.053736106,524.8744898897567
C4186,T0610,1,1,4766.536115102019,529.6151239002243,9,1166.0,7,High Value Customer,31818745.053736106,524.8744898897567
C2261,T0614,1,1,6699.675924064644,515.3596864665111,13,376.0,7,High Value Customer,31818745.053736106,524.8744898897567
C650,T0615,1,1,6514.363009966136,501.10484692047197,13,307.0,5,High Value Customer,31818745.053736106,524.8744898897567
C661,T0617,1,1,5429.553280161088,452.46277334675733,12,71.0,6,High Value Customer,31818745.053736106,524.8744898897567
C1037,T0618,0,1,4253.166080577879,531.6457600722349,8,1813.0,6,High Value Customer,31818745.053736106,524.8744898897567
C1037,T0619,1,1,4253.166080577879,531.6457600722349,8,1813.0,6,High Value Customer,31818745.053736106,524.8744898897567
C3537,T0621,0,1,4231.890795405881,384.7173450368983,11,529.0,5,High Value Customer,31818745.053736106,524.8744898897567
C3513,T0623,0,1,3990.2002650792633,443.35558500880705,9,1158.0,6,High Value Customer,31818745.053736106,524.8744898897567
C1362,T0624,1,1,9428.518644652146,628.5679096434764,15,36.0,4,High Value Customer,31818745.053736106,524.8744898897567
C359,T0626,1,1,7894.716440852543,607.2858800655803,13,173.0,5,High Value Customer,31818745.053736106,524.8744898897567
